baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_ID
3681.5573223217034,-0.8324805814917645,0.19111864788469846,-4.363650431110714,1.2790991229606378e-5,0.005000586165844764,Arhgef18
1797.1875728839718,1.4300742990250008,0.33306016409876665,4.331960737372594,1.4778730050280936e-5,0.005625640267824045,Cd38
513.7753625027464,0.8522607505801205,0.19772116399063538,4.317527367513331,1.5778684955904485e-5,0.00585227379197842,Slc12a4
5353.642757748382,-0.9866898045896387,0.23021234202709676,-4.2997806018091955,1.709672802537982e-5,0.006182604272177978,Rasa3
1582.473133213309,-0.9187385246084812,0.21426755537340503,-4.284697280802527,1.829881727205401e-5,0.006455911996103934,Abtb2
1046.2776948751762,-0.6674062937587363,0.15676406338690055,-4.256570462390594,2.075866328076948e-5,0.007149382484674537,B4galt7
5150.802499233037,-0.7015800071731378,0.1654498821091678,-4.249598757836513,2.141537767585475e-5,0.007204033443749744,Add3
3226.739199721791,-0.8546111231690217,0.20207684841022328,-4.238347015462672,2.251715400609354e-5,0.007238014059958735,Acp5
560.0044888901896,1.0610442505863427,0.2547814079643128,4.2422679518237585,2.2127228076360512e-5,0.007238014059958735,Smim3
10425.622289809828,-0.5834544163365577,0.13808403496543678,-4.22340639220197,2.406373419412543e-5,0.0075669981547396604,Gm8995
440.93010593904125,-1.374350961376772,0.32816846122522164,-4.202398971032877,2.6410112831995608e-5,0.00812813366201737,Klhdc1
347.258452638755,2.3511914019574514,0.5341843811866808,4.176588971290934,2.9591303105669417e-5,0.008917462487989754,Cd83
24.187386798357018,1.8189350228186019,0.586593336402561,4.1642027546778175,3.1244237572814456e-5,0.009223426458995125,Cachd1
11783.211364429098,-0.6924294635229645,0.1681700365231441,-4.135925396423333,3.5352704120912695e-5,0.010227537302180043,Dgka
56.886787898842364,2.2691967410500284,0.5401111936902255,4.120435689009368,3.7815661367633175e-5,0.010725559640839488,Gm20743
676.0545479400428,-0.6945278068227618,0.16943609556068717,-4.106419589788595,4.018392579436631e-5,0.011178086281067473,Clcf1
259.7225125158777,-1.231057716131489,0.3034416878910571,-4.074018714280478,4.620876593031352e-5,0.012611505644943113,BC043934
530.7471623393777,0.9589417341990288,0.2359870730934079,4.067613905705127,4.749699295663845e-5,0.012723037094773614,Tmtc4
2752.046357552409,-0.6193880045843108,0.1533196500093571,-4.057173034243781,4.9670282725456725e-5,0.012830011421852349,Gm2682
25.687757337194185,2.274705496157284,0.5858441189718903,4.061351374758111,4.878947460619519e-5,0.012830011421852349,Foxp3
114.8071989007946,1.572866842056517,0.3940767221647302,4.044532999124959,5.2427523860735056e-5,0.013304633906061975,Syce2
194.92247069041153,1.6321009043514128,0.390243968904896,4.0292263894271665,5.59607068266208e-5,0.013956407314604654,Klra9
314.0812296350666,-1.177579710652103,0.2958962976813979,-4.004363714477648,6.218462806895715e-5,0.015063943630396951,Gm34006
5003.844607423021,-0.5524669036732494,0.13823313294085676,-3.999316087383028,6.352579062939606e-5,0.015063943630396951,Stk38
390.96371557835937,-0.9490699161096349,0.23741758286526873,-3.9994412421114243,6.349220830452332e-5,0.015063943630396951,Rfx3
1568.5360445258664,0.5447222794818185,0.13672623691431865,3.976637994238148,6.989644527349789e-5,0.016307291627115274,Acot9
373.5270985036051,1.6164178498722075,0.40144134068537685,3.947858404731996,7.885341693843548e-5,0.017317828590428776,Irf8
4317.332906250544,0.4428812225494763,0.11219155201130201,3.947958869636221,7.882034182685628e-5,0.017317828590428776,Cdk17
23.85762702491594,-2.0021004747914404,0.6004705116884452,-3.947362993724263,7.901670839739366e-5,0.017317828590428776,Cdc20b
149.65600118955678,2.130639846014223,0.5210422936355545,3.9582880122379933,7.548889810869266e-5,0.017317828590428776,Tnfsf11
322.822242450887,-1.0558094106712874,0.2667334127909089,-3.938686372322549,8.192894083135082e-5,0.01768809147948492,Sema4f
4237.692896634566,1.467223122679478,0.3816042670127143,3.9155185421986727,9.02101108871845e-5,0.01917671045005076,Ccl4
3804.356146429612,-0.5485924042468787,0.14040589546855417,-3.912156774653813,9.147549402374715e-5,0.01917671045005076,Cyth1
2269.9878817274216,-0.4624528591608135,0.1186463898490997,-3.8981742130870987,9.692068153920779e-5,0.020027966549494867,Gps2
22.534253654007163,-2.3703338305950545,0.581696532264607,-3.866777376066526,1.102830160212927e-4,0.02246822291194365,Gm9889
603.5914899229422,-1.821348365850287,0.4680628868812737,-3.861201786475924,1.1283066839188842e-4,0.02266799469845369,Rap1gap2
4389.462947953595,-0.7459583387698295,0.19506130878046438,-3.823621239037884,1.3150588146452553e-4,0.02605798048471728,Slc12a7
3139.227401583521,1.4605316351984132,0.38521111436748295,3.816862488706773,1.3515944814202366e-4,0.026420019153707733,Fgl2
80.39460866836879,1.7965707813819478,0.45063997920619697,3.808922994813705,1.3957341361389743e-4,0.026564860893750344,Penk
53.624223386724445,2.333028160418621,0.5903963071778593,3.8104657446318835,1.3870523161355687e-4,0.026564860893750344,Utf1
14.53190466038831,2.06802372123168,0.5689872809357859,3.777702092781094,1.5828205296128487e-4,0.029734414234869944,Atp2b2
2747.353085526177,-0.5456345695443435,0.14524643403239518,-3.7681651815138952,1.6445187277359876e-4,0.030285085269659368,Rcsd1
205.1760422936006,-1.3730330508888755,0.3615198119372057,-3.7667284386960618,1.6540074222627654e-4,0.030285085269659368,Tcea2
336.0291889712986,-0.956008767800655,0.25388262365520026,-3.7622693783616272,1.683785484972702e-4,0.03044494630016267,Ears2
1035.2174594374737,0.7807136328905628,0.20850620869455186,3.7529957006129617,1.7473385304190499e-4,0.031204014620384638,Bmi1
1601.1355659986928,-0.6425545849488157,0.17137738725410998,-3.744294709917961,1.8090121726155057e-4,0.03158838070831619,Tnrc6b
18.686328028332824,1.3525050931780025,0.5807699893353562,3.7438058107775434,1.8125375726168295e-4,0.03158838070831619,Cntn1
487.2853873852723,1.4594226970603983,0.38514752702677835,3.7398588106197934,1.841236472046608e-4,0.03168062053490007,Hivep3
40.88737959498349,1.7928089480653246,0.4725497891429031,3.737088595323705,1.8616334223757382e-4,0.03168062053490007,Ccr8
700.1649605500392,1.3906452947158143,0.3845032599227128,3.715199830792736,2.0304316919944878e-4,0.03415138886593055,Hic1
2315.5746759189815,-0.8607178408381239,0.232680763427094,-3.7060196448828595,2.1054197593115242e-4,0.0350056285269439,Pik3ip1
1873.8968031429822,-1.4188258970623921,0.3891068817024878,-3.697285436806173,2.179172702799074e-4,0.03582015130225978,Cmah
363.67703385913484,1.5537191504021963,0.4493724686678067,3.673469578760606,2.3927917597153038e-4,0.038889587420541424,B3galt5
673.7595374738956,1.5606999806849706,0.4107797519846451,3.668892699149722,2.4360328795605327e-4,0.0389181171955701,Ier5l
22.596014223756665,1.8719221037258211,0.600614525867982,3.6676021821174554,2.448357182714745e-4,0.0389181171955701,Muc20
65.39641038736819,-0.046953279963344356,0.32632463777639586,3.651605890769206,2.6060560315908194e-4,0.04097456575756653,Igkv4-53
31057.998327237176,-0.3923103629023712,0.1077834208452835,-3.635025392143119,2.779532575581892e-4,0.04144942134617739,Cd8b1
14540.118597197295,-0.7126082308297043,0.1961638258883045,-3.635344217754453,2.7760971054228615e-4,0.04144942134617739,Atp1b3
75.9320217548142,-0.04748147992445721,0.3263694908233639,3.6440890385180214,2.683405205491702e-4,0.04144942134617739,Ighv1-80
29.575546411690027,1.6801129398953556,0.6015389679849481,3.6405537617604216,2.7205229225073544e-4,0.04144942134617739,Myo5b
55.10037350193891,-1.755978927768416,0.4802816420631087,-3.6363533342045273,2.7652496934576023e-4,0.04144942134617739,BC065397
683.9701940361426,1.2646153452342612,0.3608163659192283,3.6239371160861165,2.9015217897183286e-4,0.042827053763546556,Cd244a
1556.5154282585513,-0.634673284422521,0.17560406300867637,-3.6128794331388283,3.0281552637203825e-4,0.04424471301991448,Fam78a
161.97493083039217,-2.00098170974359,0.5808442749139272,-3.6101016920323503,3.060769826347577e-4,0.044274035538117706,Ifitm1
267.4578513193754,1.0067905455974513,0.28019302081107456,3.5979703431985586,3.207101772141865e-4,0.04593141300399216,Cgrrf1
473.2393711138156,0.6622359535089163,0.18412190636811654,3.5946312128203832,3.2485139640322575e-4,0.04606838675463393,Tceal9
82.94641021547021,-1.9820871772752204,0.5744317027524692,-3.571119033323317,3.554592934714082e-4,0.0494396026929223,Gm36981
1193.2700276368014,0.5175871325477347,0.1442869060765951,3.5731501960038647,3.527123152652019e-4,0.0494396026929223,Hnrnpll
2803.632576703497,-0.6189551552355899,0.17377546686636586,-3.565750538762421,3.6281636624393884e-4,0.04998227369255786,Kmt2d
16.78882092440824,1.5839542455720597,0.5453641821554202,3.559438918377713,3.716479571882008e-4,0.05042358091533996,Pla2r1
591.7473813789924,1.0859216906565674,0.3068777176152985,3.5488379074085437,3.869351871139119e-4,0.05042358091533996,Tesc
2187.3127978419247,-0.5811809690486738,0.1626164327928844,-3.5544717725848485,3.787391646280609e-4,0.05042358091533996,Zfp869
207.784020145237,1.4027011600435741,0.40502843496865826,3.54979089149811,3.8553725939181015e-4,0.05042358091533996,6330403K07Rik
2277.134403128527,-0.6687973876242511,0.188328989418416,-3.550252820132513,3.848613582338807e-4,0.05042358091533996,Adamts10
356.6229067105634,-1.4311907781793067,0.4017101983982899,-3.5579432067633467,3.737700994175606e-4,0.05042358091533996,Haao
1357.720851865432,-0.7619042750215957,0.21482820515101952,-3.546278686703082,3.9071277225021135e-4,0.050461252237493814,Cdkn2d
9.95890714968622,1.662144565492206,0.5844705458314414,3.53462585168885,4.0835292220399645e-4,0.0510480132395925,Gbp2b
838.801316968063,0.9039919461169286,0.2584983490546721,3.5294799108105446,4.1637731526214137e-4,0.0510480132395925,Endod1
2831.9243714652994,1.1271681409758871,0.3146840671810564,3.5345642572408407,4.084481102689103e-4,0.0510480132395925,Gadd45b
6224.700891060102,-0.707856949936906,0.20101953576444972,-3.5294461853192676,4.164303879897626e-4,0.0510480132395925,Ssh2
14.140408148370284,-1.6269392765794195,0.6052694280951723,-3.5343250620415376,4.0881795910822634e-4,0.0510480132395925,Chrm3
5666.842854292827,-0.5790736433349803,0.1638729471477921,-3.5296327639161458,4.161368544015982e-4,0.0510480132395925,Klhl6
9.379775811464095,1.4986062250625665,0.5987542102726656,3.5236471819671515,4.2565062056141635e-4,0.05173980022202427,Lcat
191.29966510279573,2.300079505556721,0.5816167671893235,3.508508267083368,4.506272289404325e-4,0.05387043691424261,Lad1
127.78019470046927,1.7539541488696946,0.4915515705314961,3.508768331218553,4.5018685647751347e-4,0.05387043691424261,Ccrl2
680.5907508396831,-0.9943923281758326,0.2877679734082921,-3.494316852423315,4.7527658149477633e-4,0.05635144058460607,Arl5c
18.170812290766015,-2.026873291714571,0.6016096189075905,-3.4879622950765152,4.8671671020189815e-4,0.05723867652902811,Tas1r3
74.35320570040187,1.6730469330821671,0.5066864084622037,3.4834191431511154,4.950526365423677e-4,0.05774948699665604,Rnf227
864.8259526683105,-0.5338978239200269,0.1537845931495733,-3.4712616805471552,5.180189210998876e-4,0.05976680647028326,Dcaf17
13002.150057858817,0.46155871175388813,0.13316952888152606,3.465933541367214,5.283938720322908e-4,0.05976680647028326,Pdia3
9.511314312144615,1.5858226525216845,0.5891401806228728,3.463596664597021,5.33005049060943e-4,0.05976680647028326,Hepacam2
573.6835352974471,0.9731041878746997,0.27940578282260586,3.464380000042552,5.314551925388729e-4,0.05976680647028326,Mpp6
126.8807371048136,1.3644702776622513,0.4017486697892612,3.466534727999137,5.272136239011674e-4,0.05976680647028326,Mtmr7
3669.4620013124973,0.5216010698707241,0.15088153482329789,3.4588647178884657,5.424572905271119e-4,0.060358805442112876,Pdia6
1125.2388394000334,-0.9304673057797939,0.2644596157974566,-3.4565606492341874,5.471160741500579e-4,0.060412473378477764,Prag1
546.7457524351712,1.3320956063415068,0.3949015917360615,3.449804435691293,5.609927921859531e-4,0.06089009696695598,Chn2
439.1118593722457,1.222032360392377,0.35120443802500473,3.4483273140092288,5.640700306651989e-4,0.06089009696695598,Ptprs
878.2274143190476,0.5076391019101771,0.14727312694271805,3.448845876119532,5.629879412384459e-4,0.06089009696695598,Lman1
362.11004011952406,0.7281351427759183,0.2111103793269893,3.4462094814952677,5.685094759103366e-4,0.0609147375484668,Mmd
826.8164310353,-0.781711601434473,0.22710019362493336,-3.4401076403429083,5.814828729965977e-4,0.061199987673740644,Gucd1
982.5997963190076,0.5696742384672855,0.16576027661992118,3.439631364183273,5.825070153221354e-4,0.061199987673740644,Glod4
253.4903184720081,-0.8537064731846997,0.24725735341957034,-3.439001321944006,5.838643829226553e-4,0.061199987673740644,Ccdc166
15.322994705590324,2.154753960821635,0.5965604419599561,3.4257177300404873,6.131772571766778e-4,0.06381013687093988,Apol7c
1723.6668340396632,0.646411451321036,0.18849378972655118,3.4212847051955073,6.232604964868595e-4,0.06393945448001719,Stim2
11.36251119536166,1.4637815897742426,0.5653743472057167,3.4217470991061067,6.222015861910172e-4,0.06393945448001719,C1qtnf3
14.695441117532427,-1.7899329824494974,0.5825890074184944,-3.4095280780120154,6.507537880896786e-4,0.06582624856445596,Gm32200
3920.9867335072054,-0.5512131881375327,0.16198758175351494,-3.4110842005112327,6.470510663046018e-4,0.06582624856445596,Prkd2
577.8002839193125,-1.5532794373941188,0.4649004639372966,-3.4038543840000606,6.644216329886539e-4,0.06652646913443391,Il6ra
351.1605601374754,-1.0446151923596532,0.31000710569290874,-3.402847715105659,6.668743881433057e-4,0.06652646913443391,Rgs11
1459.6341486120218,0.6228979369444603,0.18380858711747985,3.400470025029612,6.727011087703149e-4,0.066648092728511,Syngr2
14.458611612679581,2.1314574962887605,0.5967604431139821,3.3940400148704546,6.886962878421233e-4,0.0677686517254171,9930014A18Rik
329.7393441876109,0.9932141718475725,0.296056679014142,3.390547809691369,6.975308687150495e-4,0.06817421632407561,Abhd4
37.01296281652503,1.6966664175771777,0.531014506567936,3.3820618412304055,7.194394670323178e-4,0.06984356973572133,Kctd21
1779.7112992108212,0.4973089541907622,0.14738145352016283,3.3749232038740353,7.38362920714493e-4,0.07023982804772252,Hipk3
8584.589365809017,-0.5321029093010889,0.15764570864639946,-3.377238206488913,7.321761293070204e-4,0.07023982804772252,Slc44a2
1189.6536893019186,-0.6228651889932487,0.18501824530588684,-3.375870077520837,7.358265772721957e-4,0.07023982804772252,S1pr4
43.365938382210544,-1.818965646571537,0.5320507029803995,-3.3732203911238328,7.429446036157308e-4,0.07023982804772252,Prox2
41.67224218758238,2.0348737024802217,0.5231143880630731,3.368510260544932,7.55755839821661e-4,0.07098706638324888,Muc16
23.89788995968349,2.1433725445921654,0.5685569695471044,3.36300503102609,7.709895868496562e-4,0.07195073789535664,Col4a5
21096.1788915046,-0.4489352814949439,0.13388664846890339,-3.358700799492372,7.830980462345566e-4,0.07224145010431306,Arhgef1
346.68298520954596,0.8876590327786643,0.26379267003589296,3.3583498133867646,7.840931673955858e-4,0.07224145010431306,Mrps22
75.95595435883122,1.6438008367212826,0.4984208952579341,3.355558700769647,7.920484534597222e-4,0.07251253721072709,Pwwp2b
8731.764040932789,0.5209300712084026,0.15519324790676184,3.351511221918921,8.037178149735728e-4,0.07311810184649516,Gapdh
66.82290296334205,1.8224530186119587,0.5460909109513967,3.3249435439841197,8.843644078381697e-4,0.07905662263254104,Klra14-ps
12.930413384249867,1.1586153273339683,0.603642683747126,3.324620241634565,8.853904504992498e-4,0.07905662263254104,Arnt2
12339.395292905196,-0.3324048357509688,0.10000453890470062,-3.3274323748183727,8.765026013842534e-4,0.07905662263254104,Rasal3
4394.880406013953,0.8509909995606029,0.2529614353408466,3.3205955323130216,8.982561112807189e-4,0.07929469896716063,Ctla4
2085.568348806367,-0.7668266112467964,0.23171072279424132,-3.320358116259072,8.990204376504903e-4,0.07929469896716063,Scml4
1869.3376765886558,-0.44442025880787883,0.133619097970915,-3.31860698989465,9.04676580666872e-4,0.07930998023846245,Gtpbp1
457.134144730189,-0.9944542288526076,0.29972316115864817,-3.2994333840048076,9.688021810508152e-4,0.08392118612000923,1700025G04Rik
387.0152328208601,-1.3640006813860512,0.4150998439632768,-3.2944102800357067,9.862842475217124e-4,0.08392118612000923,Prss12
4138.829070937164,-0.41611004582357064,0.12634014510982022,-3.2966284538438986,9.785285615560716e-4,0.08392118612000923,Rnf167
343.6800432557653,0.8179359423611299,0.24746868359172586,3.295625173127921,9.820294392296443e-4,0.08392118612000923,Zfp367
1146.4671989082515,0.5978665924913172,0.18137187979624983,3.2954484313597368,9.826473674251328e-4,0.08392118612000923,Ero1l
7452.016931458434,-0.4094215914794273,0.12439871756831669,-3.2919330819856256,9.950128448661956e-4,0.0841687766139738,Ppp2r5a
155.5954196606073,1.5592211109105285,0.4627465484239553,3.284966626452932,0.0010199445206046708,0.08577614820085211,Sulf2
538.190563962048,1.320939329741555,0.4067691323980373,3.2827655162815557,0.0010279413054813781,0.08594896522420888,Ckb
1176.250473771266,-1.2118074128402638,0.3694835054293966,-3.2789703507099204,0.0010418658158949155,0.08661258061448249,Trib2
420.46043548842675,1.4436767838350097,0.43375760624416104,3.269558519070455,0.0010771545438968972,0.08797691072400289,Cdca7
74.77545768531012,-1.8995975415969226,0.5602643788213404,-3.268130172359954,0.0010826056072500874,0.08797691072400289,Cacna2d4
194.09985128113914,1.0007991922044972,0.305097400416011,3.2717141098036078,0.0010689761183087481,0.08797691072400289,Wee1
2688.2028180923776,1.093705438875134,0.34375136116707666,3.270126556718319,0.0010749937809741263,0.08797691072400289,Litaf
2139.872289472251,0.9062336995578397,0.27706853516400815,3.263460496937413,0.001100605264045426,0.08811924188933602,Acot7
2054.382747668665,0.41249576842297764,0.12646556734896033,3.2629389361488434,0.0011026327536792133,0.08811924188933602,9530068E07Rik
367.61704859002936,-0.9048762404572883,0.2780888132547326,-3.263521371323912,0.0011003688487718306,0.08811924188933602,Hspbap1
291.2210494690828,-1.240055568264511,0.38131225668007085,-3.2555793779203435,0.0011316125939185985,0.08896074005995938,Pgap1
789.6867574842181,1.30806148155503,0.41206574625970316,3.256303735185625,0.0011287293504108119,0.08896074005995938,Gpr55
1599.322593751988,-0.7630330729140731,0.23482953796515715,-3.255734646075801,0.001130993989314227,0.08896074005995938,Arl4c
753.2566180250076,0.710678626645513,0.2205720772161072,3.2422601079096798,0.001185857368593797,0.09272122614437446,Tgfbr1
180.34917661508487,-1.0216450109053705,0.3142397337848086,-3.240036193593007,0.0011951452833498606,0.09294503507341792,Kifc2
2530.8954392832834,-0.8993192228698366,0.282909947672764,-3.2361036908813903,0.0012117335830282806,0.09323258658778764,Pdk1
13.673678608946604,-1.9489675539470606,0.6042770420067934,-3.237372197033142,0.0012063596059093747,0.09323258658778764,Gm4430
60.5878937108333,1.5332897653985849,0.5881518933488394,3.2309352970185463,0.001233858673214589,0.0944326227939102,Gm14125
175.65005650218123,-1.032065478885234,0.3196196831464208,-3.2284744925128397,0.0012445235711689045,0.09474754451030634,Gm20186
56.53432118921354,1.7477763374912965,0.540128745626123,3.216442910181927,0.0012979035389256294,0.0979756293138825,Tlcd1
25213.52701592199,-0.3878392732980857,0.12036878166455005,-3.21587568328147,0.001300471540149702,0.0979756293138825,Itgb7
16.659525925703946,1.682925311842216,0.5864810370391698,3.214204751842624,0.0013080636112845294,0.09803699552969285,Zfp518b
68.47455620424824,-2.068213098086516,0.6043437394680194,-3.2109061145529,0.0013231715656911885,0.09820359274079307,Cd163l1
1006.9329972498064,0.48701896819630863,0.1519656499757642,3.2107556469503393,0.0013238645409232388,0.09820359274079307,Lpin2
1253.5463014443872,-0.5404180401476809,0.16806272613985815,-3.2090870371120035,0.0013315717670150634,0.09827135515241271,Sike1
542.521889351333,-0.654348612518048,0.20780219603649647,-3.206105344934955,0.0013454472253032939,0.09829239451521286,AB124611
130.1057048628849,-1.1616579217638248,0.3587647912869162,-3.2072680853565627,0.0013400205630637685,0.09829239451521286,Gm33782
1438.5430276973,0.6817020662270967,0.21231822608427778,3.2016602006095645,0.0013663807406752808,0.09870989989322015,Tpi1
1164.2569502552255,-0.663448681564378,0.20706912693548463,-3.2033747021992616,0.0013582713034998857,0.09870989989322015,Mapk8ip3
33.03895376446789,2.019973661778893,0.5703655137648227,3.2005544968932877,0.001371634281267698,0.09870989989322015,Notch4
1251.097621939906,-0.45707413405255615,0.14318208360511722,-3.1958331188989315,0.0013942772955983385,0.09935084276270921,Srpk2
18.67505634058437,0.8438498272301534,0.5481773874357929,3.1969632911785832,0.0013888259975449355,0.09935084276270921,Lif
12.910019194504178,1.0832155351330375,0.5857607370065516,3.1924746676302718,0.0014105931719012748,0.10002073642917618,Clip4
4599.888322552442,0.7142540598014623,0.2236224339826127,3.187877437653192,0.0014332127162696156,0.10093382269809005,Mcm6
380.1220367228096,1.033559553891157,0.3183582300776181,3.1870285150894375,0.0014374260266717283,0.10093382269809005,Plp2
348.76029777036683,1.3234706635504474,0.4163164043817771,3.1818122376927267,0.001463566680684951,0.10227290838699428,Trgv1
345.4755077580535,1.249709814118623,0.3948361460916948,3.179188345888899,0.0014768809204990109,0.10270712747604899,Klrb1f
2116.9697072359736,-1.0419702667972806,0.33153774811849024,-3.1757258642339115,0.0014946211908473408,0.10344351926127648,Gramd4
14.535909719937067,1.09507629652879,0.5232122230534018,3.174053272460591,0.0015032609739841507,0.10354604756514638,Boc
2332.3427286036126,0.6940144411728062,0.21958503003633656,3.1678202197273535,0.0015358646446256765,0.10478460390800975,Rgs3
600.2224299601277,-0.8173555391599848,0.2600157069973474,-3.1670976964759956,0.0015396858286151481,0.10478460390800975,Znrf3
87.35653024945215,1.5410262836189983,0.5022439718648819,3.166477255498502,0.001542974119074046,0.10478460390800975,Gcnt1
327.9789196713169,-0.8070090206215526,0.2539237302260947,-3.1637869481636356,0.0015573075046648062,0.10526379932231972,Prdm10
243.28003846789423,-1.250503896633197,0.39521486346173096,-3.160263154719728,0.0015762670110358611,0.10555880701219321,Lrrc75b
912.8092290180233,0.4912269663361729,0.15545570357155586,3.161488890088425,0.001569648060423898,0.10555880701219321,Ubxn2a
265.7665683804224,-0.809582474155667,0.2575313405214092,-3.1446675693293304,0.001662756549237615,0.1098254497019274,Aqp3
518.2173488161485,-0.869582572495524,0.2786824547079301,-3.146997292393916,0.001649564893339138,0.1098254497019274,Gm17334
119.65272841454069,1.693702310465053,0.4936318415305145,3.1451842887991477,0.0016598223654679277,0.1098254497019274,Enpp2
950.3502375199357,-0.7010630000275789,0.22811498622448934,-3.136705934740171,0.001708573999518407,0.11233874046833525,Tbxa2r
123.9140253262368,1.6003966078142302,0.4926900141215625,3.132315692220775,0.0017343328032969148,0.11324469463748416,Ccdc136
80.57386003921066,-1.4601373525126842,0.4640834610450261,-3.1316937726106713,0.0017380105226077764,0.11324469463748416,Oplah
3277.0705039483,-0.5962730504827212,0.19034058412734725,-3.1293135734319306,0.0017521521614227249,0.11365417495506598,Madd
491.5682763465824,1.6201311668996223,0.46976063318894057,3.12486753527242,0.001778851449134735,0.11441779533072961,Mmp9
992.9242050500897,-0.5574488358173559,0.17847090329273863,-3.122959374106955,0.0017904245979392913,0.11441779533072961,Spns1
748.9527842563527,1.4047183744058205,0.43605590441038444,3.124653237000983,0.0017801477487620128,0.11441779533072961,Metrnl
